"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_633","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","2","1","1","1.0","1.0"
"group_26166","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_31017","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_20444","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_31037","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_10503","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"fadL_1","","long-chain fatty acid outer membrane porin; bacteriophage T2 binding protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_24773","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_37408","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_5444","dgoK_3","2-dehydro-3-deoxygalactonate kinase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_17742","traC_2","DNA primase TraC","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"pifC","","Transcriptional repressor PifC","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_31746","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_21662","glnS","glutaminyl-tRNA synthetase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_31340","rfaH_2","Transcription antitermination protein RfaH","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_11324","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"ilvY_2","","IlvY DNA-binding transcriptional dual regulator","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_2640","ydfA_2","Qin prophage; predicted protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_37409","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_6856","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"fcl","","GDP-fucose synthase","75","181","17","19","81.52173913043478","9.5","0.4631134221644459","0.03578978516408777","1.0","0.27691635270773923","10","3","7","0.3437499999999999","0.3437499999999999"
"yddK_1","","putative protein","34","49","58","151","36.95652173913043","75.5","1.8064743138634765","0.0359415622338323","1.0","0.27804737457666995","10","8","3","0.10937500000000003","0.3437499999999999"
"aqpZ","","water channel AqpZ","77","185","15","15","83.69565217391305","7.5","0.41621621621621624","0.03600878133686067","1.0","0.2784806204058289","6","6","2","0.03125","0.6875000000000002"
"group_16504","hcp","hybrid-cluster protein","15","15","77","185","16.304347826086957","92.5","2.4025974025974026","0.03600878133686067","1.0","0.2784806204058289","6","2","6","0.03125","0.6875000000000002"
"phoH_1","","ATP-binding protein","25","80","67","120","27.173913043478258","60.0","0.5597014925373134","0.0363349749997193","1.0","0.28095954352788244","10","6","5","0.7539062500000002","1.0"
"group_26708","","hypothetical protein","24","31","68","169","26.08695652173913","84.5","1.9240986717267552","0.036751826311431084","1.0","0.28409436347650135","6","2","5","0.21875000000000003","0.6875000000000002"
"group_14742","","hypothetical protein","24","31","68","169","26.08695652173913","84.5","1.9240986717267552","0.036751826311431084","1.0","0.28409436347650135","16","9","7","0.8036193847656252","0.8036193847656252"
"group_2795","","hypothetical protein","21","25","71","175","22.82608695652174","87.5","2.0704225352112675","0.03686079341704866","1.0","0.28475937764527104","13","7","9","0.26684570312499983","0.9999999999999999"
"group_19528","","hypothetical protein","21","25","71","175","22.82608695652174","87.5","2.0704225352112675","0.03686079341704866","1.0","0.28475937764527104","11","5","8","0.22656250000000003","0.9999999999999997"
"group_1643","","hypothetical protein","21","25","71","175","22.82608695652174","87.5","2.0704225352112675","0.03686079341704866","1.0","0.28475937764527104","14","6","10","0.17956542968750003","0.7905273437500004"
"group_10002","bluF","blue light-responsive regulator of BluR","21","25","71","175","22.82608695652174","87.5","2.0704225352112675","0.03686079341704866","1.0","0.28475937764527104","10","5","6","0.7539062500000002","1.0"
"group_15840","mnmA","tRNA-specific 2-thiouridylase","43","67","49","133","46.73913043478261","66.5","1.7420042643923241","0.03738824467094867","1.0","0.2887891513252402","8","7","1","0.0703125","0.0703125"
"flgE","","flagellar hook protein FlgE","63","160","29","40","68.47826086956522","20.0","0.5431034482758621","0.03791474648579401","1.0","0.2924781994733546","8","5","4","0.7265625000000002","1.0"
"group_26740","emrE_2","multidrug efflux transporter EmrE","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"eutM_5","","putative structural protein, ethanolamine utilization microcompartment","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_26741","emrE_2","multidrug efflux transporter EmrE","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"cadC_2","","CadC DNA-binding transcriptional activator","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_26742","","hypothetical protein","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"mtrR","","HTH-type transcriptional regulator MtrR","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_26744","eutM_2","putative structural protein, ethanolamine utilization microcompartment","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_26735","","hypothetical protein","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","10","3","8","0.10937500000000003","0.3437499999999999"
"pflC_2","","putative pyruvate formate lyase 2 activating enzyme","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_26746","adhE_2","pyruvate formate-lyase deactivase [multifunctional]","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"pflD_2","","formate acetyltransferase 2","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"ccmL","","Carbon dioxide concentrating mechanism protein CcmL","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_22255","","hypothetical protein","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"adhE_2","","pyruvate formate-lyase deactivase [multifunctional]","25","32","67","168","27.173913043478258","84.0","1.958955223880597","0.03795419705598891","1.0","0.2924781994733546","12","5","7","0.7744140625000003","0.7744140625000003"
"group_16307","","hypothetical protein","44","69","48","131","47.82608695652174","65.5","1.7403381642512077","0.03827788066843866","1.0","0.2949267646599421","19","10","11","0.6476058959960938","1.0"
"ycgX","","putative protein","47","129","45","71","51.08695652173913","35.5","0.5748492678725237","0.039127743111223946","1.0","0.30142808988786207","11","2","10","0.011718750000000002","0.06542968749999997"
"group_2964","","hypothetical protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","5","2","3","1.0","1.0"
"group_15610","codA","cytosine deaminase","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","6","1","5","0.21875000000000003","0.21875000000000003"
"ydeS_1","","putative fimbrial-like adhesin protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","2","1","1","1.0","1.0"
"group_53130","","hypothetical protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","4","1","3","0.625","0.625"
"group_9760","kilR","Rac prophage; inhibitor of FtsZ, killing protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","7","3","4","0.9999999999999998","0.9999999999999998"
"group_22941","","hypothetical protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","12","1","11","0.006347656250000001","0.006347656250000001"
"group_7303","","hypothetical protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","9","3","6","0.5078125","0.5078125"
"group_5185","rzpQ","Qin prophage; predicted protein","3","21","89","179","3.260869565217391","89.5","0.28731942215088285","0.039324216861899325","1.0","0.3025661544667178","6","3","3","1.0","1.0"
"ybfF","","esterase","48","130","44","70","52.17391304347826","35.0","0.5874125874125874","0.039733725737999985","1.0","0.30562226652689023","6","1","5","0.21875000000000003","0.21875000000000003"
"group_21663","ybfF","esterase","44","70","48","130","47.82608695652174","65.0","1.7023809523809523","0.039733725737999985","1.0","0.30562226652689023","6","5","1","0.21875000000000003","0.21875000000000003"
"glpT_1","","glycerol-3-phosphate:phosphate antiporter","57","148","35","52","61.95652173913043","26.0","0.5722007722007721","0.03981318373483199","1.0","0.3061385998613018","9","6","6","0.5078125","0.5078125"
"yoaE","","putative inner membrane protein","57","148","35","52","61.95652173913043","26.0","0.5722007722007721","0.03981318373483199","1.0","0.3061385998613018","13","5","9","0.26684570312499983","0.5810546875"
"group_19911","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","5","4","1.0","1.0"
"group_722","rhsB_1","RhsA protein in rhs element","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","5","4","1.0","1.0"
"group_4791","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","7","5","2","0.4531249999999996","0.4531249999999996"
"group_15246","yhcR","Endonuclease YhcR","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","10","6","4","0.7539062500000002","0.7539062500000002"
"group_10868","iucC","Aerobactin synthase","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","3","2","2","1.0","1.0"
"dgoA_2","","2-oxo-3-deoxygalactonate 6-phosphate aldolase","85","196","7","4","92.3913043478261","2.0","0.2478134110787172","0.04021224292077075","1.0","0.3081097915382863","11","4","7","0.548828125","0.548828125"
"group_17515","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","5","3","4","0.375","1.0"
"group_20448","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","7","2","0.17968750000000003","0.17968750000000003"
"group_1651","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","8","4","4","1.0","1.0"
"group_17736","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","7","2","0.17968750000000003","0.17968750000000003"
"group_23209","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","4","4","1","0.125","0.625"
"group_8129","ycjY_3","putative hydrolase","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","10","7","3","0.3437499999999999","0.3437499999999999"
"group_19970","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","5","4","1.0","1.0"
"group_4323","","hypothetical protein","7","4","85","196","7.608695652173914","98.0","4.035294117647059","0.04021224292077075","1.0","0.3081097915382863","9","7","2","0.17968750000000003","0.17968750000000003"
